# Based on the WLTC drive cycle
# see #1264 for discussion and how to use this drive cycle
# time [s],Power [kW]
563.8,-1.568599
563.9,-1.462139
564,-1.443932
564.1,-6.095862
564.2,-5.839185
564.3,-5.577476
564.4,-6.069028
564.5,-5.785847
564.6,-5.272047
564.7,-5.011528
564.8,-4.751116
564.9,-4.449263
565,-4.193684
565.1,-3.937005
565.2,-3.681697
565.3,-3.426454
565.4,-3.173782
565.5,-2.91827
565.6,-2.664944
565.7,-2.409182
565.8,-2.155207
565.9,-0.885394
566,-0.747954
566.1,0.291064
566.2,0.291064
566.3,0.291064
566.4,0.291064
566.5,0.291064
566.6,0.291064
566.7,0.2911
566.8,0.291321
566.9,0.29111
567,0.291083
567.1,0.29108
567.2,0.291076
567.3,0.291073
567.4,0.29107
567.5,0.291067
567.6,0.291065
567.7,0.291065
567.8,0.291067
567.9,0.291069
568,0.291071
568.1,0.291072
568.2,0.291073
568.3,0.291074
568.4,0.291075
568.5,0.291076
568.6,0.291076
568.7,0.291076
568.8,0.291077
568.9,0.291077
569,0.291077
569.1,0.291076
569.2,0.291076
569.3,0.291076
569.4,0.291075
569.5,0.291075
569.6,0.291074
569.7,0.291073
569.8,0.291073
569.9,0.291072
570,0.291071
570.1,0.291071
570.2,0.29107
570.3,0.291069
570.4,0.291069
570.5,0.291068
570.6,0.291067
570.7,0.291067
570.8,0.291066
570.9,0.291066
571,0.291065
571.1,0.291065
571.2,0.291064
571.3,0.291064
571.4,0.291064
571.5,0.291065
571.6,0.291065
571.7,0.291065
571.8,0.291065
571.9,0.291065
572,0.291066
572.1,0.291066
572.2,0.291066
572.3,0.291066
572.4,0.291066
572.5,0.291066
572.6,0.291066
572.7,0.291066
572.8,0.291066
572.9,0.291066
573,0.291066
573.1,0.291066
573.2,0.291066
573.3,0.291065
573.4,0.291065
573.5,0.291065
573.6,0.291065
573.7,0.291065
573.8,0.291065
573.9,0.291065
574,0.291065
574.1,0.291065
574.2,0.291064
574.3,0.291064
574.4,0.291064
574.5,0.291064
574.6,0.291064
574.7,0.291064
574.8,0.291064
574.9,0.291064
575,0.291064
575.1,0.291064
575.2,0.291064
575.3,0.291064
575.4,0.291064
575.5,0.291064
575.6,0.291064
575.7,0.291064
575.8,0.291064
575.9,0.291064
576,0.291064
576.1,0.291064
576.2,0.291064
576.3,0.291064
576.4,0.291064
576.5,0.291064
576.6,0.291064
576.7,0.291064
576.8,0.291064
576.9,0.291064
577,0.291064
577.1,0.291064
577.2,0.291064
577.3,0.291064
577.4,0.291064
577.5,0.291064
577.6,0.291064
577.7,0.291064
577.8,0.291064
577.9,0.291064
578,0.291064
578.1,0.291064
578.2,0.291064
578.3,0.291064
578.4,0.291064
578.5,0.291064
578.6,0.291064
578.7,0.291064
578.8,0.291064
578.9,0.291064
579,0.291064
579.1,0.291064
579.2,0.291064
579.3,0.291064
579.4,0.291064
579.5,0.291064
579.6,0.291064
579.7,0.291064
579.8,0.291064
579.9,0.291064
580,0.291064
580.1,0.291064
580.2,0.291064
580.3,0.291064
580.4,0.291064
580.5,0.291064
580.6,0.291064
580.7,0.291064
580.8,0.291064
580.9,0.291064
581,0.291064
581.1,0.291064
581.2,0.291064
581.3,0.291064
581.4,0.291064
581.5,0.291064
581.6,0.291064
581.7,0.291064
581.8,0.291064
581.9,0.291064
582,0.291064
582.1,0.291064
582.2,0.291064
582.3,0.291064
582.4,0.291064
582.5,0.291064
582.6,0.291064
582.7,0.291064
582.8,0.291064
582.9,0.291064
583,0.291064
583.1,0.291064
583.2,0.291064
583.3,0.291064
583.4,0.291064
583.5,0.291064
583.6,0.291064
583.7,0.291064
583.8,0.291064
583.9,0.291064
584,0.291064
584.1,0.291064
584.2,0.291064
584.3,0.291064
584.4,0.291064
584.5,0.291064
584.6,0.291064
584.7,0.291064
584.8,0.291064
584.9,0.291064
585,0.291064
585.1,0.291064
585.2,0.291064
585.3,0.291064
585.4,0.291064
585.5,0.291064
585.6,0.291064
585.7,0.291064
585.8,0.291064
585.9,0.291064
586,0.291064
586.1,0.291064
586.2,0.291064
586.3,0.291064
586.4,0.291064
586.5,0.291064
586.6,0.291064
586.7,0.291064
586.8,0.291064
586.9,0.291064
587,0.291064
587.1,0.291064
587.2,0.291064
587.3,0.291064
587.4,0.291064
587.5,0.291064
587.6,0.291064
587.7,0.291064
587.8,0.291064
587.9,0.291064
588,0.291064
588.1,0.291064
588.2,0.291064
588.3,0.291064
588.4,0.291064
588.5,0.291064
588.6,0.291064
588.7,0.291064
588.8,0.291064
588.9,0.291064
589,0.291064
589.1,0.291064
589.2,0.291064
589.3,0.291064
589.4,0.291064
589.5,0.291064
589.6,0.291064
589.7,0.291064
589.8,0.291064
589.9,0.291064
590,0.291064
590.1,0.291064
590.2,0.291064
590.3,0.291064
590.4,0.291064
590.5,0.291064
590.6,0.291064
590.7,0.291064
590.8,0.291064
590.9,0.291064
591,0.291064
591.1,0.291064
591.2,0.291064
591.3,0.291064
591.4,0.291064
591.5,0.291064
591.6,0.291064
591.7,0.291064
591.8,0.291064
591.9,0.291064
592,0.291064
592.1,0.291064
592.2,0.291064
592.3,0.291064
592.4,0.291064
592.5,0.291064
592.6,0.291064
592.7,0.291064
592.8,0.291064
592.9,0.291064
593,0.291064
593.1,0.291064
593.2,0.291064
593.3,0.291064
593.4,0.291064
593.5,0.291064
593.6,0.291064
593.7,0.291064
593.8,0.291064
593.9,0.291064
594,0.291064
594.1,0.291064
594.2,0.291064
594.3,0.291064
594.4,0.291064
594.5,0.291064
594.6,0.291064
594.7,0.291064
594.8,0.291064
594.9,0.291064
595,0.291064
595.1,0.291064
595.2,0.291064
595.3,0.291064
595.4,0.291064
595.5,0.291064
595.6,0.291064
595.7,0.291064
595.8,0.291064
595.9,0.291064
596,0.291064
596.1,0.291064
596.2,0.291064
596.3,0.291064
596.4,0.291064
596.5,0.291064
596.6,0.291064
596.7,0.291064
596.8,0.291064
596.9,0.291064
597,0.291064
597.1,0.291064
597.2,0.291064
597.3,0.291064
597.4,0.291064
597.5,0.291064
597.6,0.291064
597.7,0.291064
597.8,0.291064
597.9,0.291064
598,0.291064
598.1,0.291064
598.2,0.291064
598.3,0.291064
598.4,0.291064
598.5,0.291064
598.6,0.291064
598.7,0.291064
598.8,0.291064
598.9,0.291064
599,0.291064
599.1,0.291109
599.2,0.291257
599.3,0.291404
599.4,0.392255
599.5,0.496577
599.6,0.567282
599.7,0.650942
599.8,0.734598
599.9,0.619694
600,0.654032
600.1,1.119979
600.2,1.268134
600.3,1.416272
600.4,1.567724
600.5,1.709487
600.6,1.244153
600.7,1.295286
600.8,1.34641
600.9,1.107244
601,1.134779
601.1,1.092898
601.2,1.11588
601.3,1.138857
601.4,1.397371
601.5,1.435371
601.6,1.285251
601.7,1.311495
601.8,1.337733
601.9,1.219671
602,1.23881
602.1,2.965891
602.2,3.122845
602.3,3.278722
602.4,4.228545
602.5,4.467801
602.6,4.485171
602.7,4.701291
602.8,4.917356
602.9,4.386903
603,4.54275
603.1,6.163993
603.2,6.439773
603.3,6.715488
603.4,6.901548
603.5,7.170048
603.6,5.566973
603.7,5.712785
603.8,5.858594
603.9,4.55557
604,4.636229
604.1,6.049301
604.2,6.187751
604.3,6.326193
604.4,8.324567
604.5,8.558829
604.6,9.181623
604.7,9.437881
604.8,9.694116
604.9,10.167437
605,10.435213
605.1,12.543892
605.2,12.914993
605.3,13.286055
605.4,14.406073
605.5,14.819122
605.6,14.758632
605.7,15.145788
605.8,15.532884
605.9,15.568345
606,15.938247
606.1,16.545005
606.2,16.926093
606.3,17.307516
606.4,17.733637
606.5,18.116783
606.6,18.30575
606.7,18.680438
606.8,19.054995
606.9,19.310284
607,19.679962
607.1,16.205834
607.2,16.443375
607.3,16.680817
607.4,15.552566
607.5,15.751626
607.6,17.083863
607.7,17.313628
607.8,17.543288
607.9,18.61261
608,18.865178
608.1,15.346629
608.2,15.505309
608.3,15.663911
608.4,14.650421
608.5,14.784933
608.6,16.404057
608.7,16.568644
608.8,16.733139
608.9,17.953595
609,18.139948
609.1,16.95541
609.2,17.113102
609.3,17.27069
609.4,17.13752
609.5,17.28936
609.6,18.30918
609.7,18.477442
609.8,18.645625
609.9,19.42312
610,19.602846
610.1,20.910976
610.2,21.11296
610.3,21.314803
610.4,22.000326
610.5,22.211582
610.6,22.35858
610.7,22.568252
610.8,22.77777
610.9,22.950561
611,23.159064
611.1,18.511426
611.2,18.639459
611.3,18.767421
611.4,17.230386
611.5,17.334853
611.6,18.871826
611.7,18.995903
611.8,19.119901
611.9,20.149176
612,20.286074
612.1,7.482259
612.2,7.494324
612.3,7.50626
612.4,3.334614
612.5,3.334578
612.6,7.269039
612.7,7.279615
612.8,7.290182
612.9,10.02993
613,10.054647
613.1,-5.20149
613.2,-5.171344
613.3,-5.147573
613.4,-2.503857
613.5,-2.49709
613.6,2.301472
613.7,2.300621
613.8,2.29977
613.9,4.079093
614,4.080278
614.1,-1.455826
614.2,-1.45127
614.3,-1.447509
614.4,-0.218558
614.5,-0.217871
614.6,1.49508
614.7,1.494152
614.8,1.493224
614.9,2.280758
615,2.279931
615.1,3.559495
615.2,3.559912
615.3,3.560329
615.4,4.104746
615.5,4.106104
615.6,4.023206
615.7,4.0244
615.8,4.025593
615.9,3.943696
616,3.944733
616.1,3.060242
616.2,3.059995
616.3,3.059747
616.4,2.728463
616.5,2.727904
616.6,2.915427
616.7,2.915036
616.8,2.914645
616.9,3.037346
617,3.03708
617.1,1.478315
617.2,1.477392
617.3,1.476469
617.4,0.951225
617.5,0.950539
617.6,1.393548
617.7,1.39265
617.8,1.391753
617.9,1.686561
618,1.685618
618.1,1.012149
618.2,1.011425
618.3,1.010573
618.4,0.182589
618.5,0.182673
618.6,0.090319
618.7,0.090531
618.8,0.090743
618.9,0.029793
619,0.030094
619.1,-1.27494
619.2,-1.271703
619.3,-1.268428
619.4,-1.521448
619.5,-1.517707
619.6,-1.476762
619.7,-1.473137
619.8,-1.469515
619.9,-1.478936
620,-1.47528
620.1,-1.090659
620.2,-1.088049
620.3,-1.085441
620.4,-0.958259
620.5,-0.955961
620.6,-1.03082
620.7,-1.028319
620.8,-1.02581
620.9,-1.075967
621,-1.073333
621.1,0.291064
621.2,0.291064
621.3,0.291064
621.4,1.217831
621.5,1.217032
621.6,1.222496
621.7,1.221696
621.8,1.220897
621.9,1.190592
622,1.189806
622.1,3.58344
622.2,3.584479
622.3,3.585516
622.4,4.547541
622.5,4.550823
622.6,3.951125
622.7,3.952893
622.8,3.954659
622.9,3.529945
623,3.530848
623.1,5.614223
623.2,5.620934
623.3,5.627639
623.4,6.276877
623.5,6.286159
623.6,5.534456
623.7,5.540704
623.8,5.546947
623.9,5.035802
624,5.040293
624.1,7.900942
624.2,7.918044
624.3,7.935338
624.4,8.854026
624.5,8.876818
624.6,7.887488
624.7,7.904123
624.8,7.920745
624.9,7.249658
625,7.262636
625.1,6.86497
625.2,6.875974
625.3,6.886968
625.4,6.654732
625.5,6.664629
625.6,6.531975
625.7,6.541248
625.8,6.550514
625.9,6.476651
626,6.485557
626.1,3.989521
626.2,3.990825
626.3,3.992128
626.4,3.127466
626.5,3.127395
626.6,3.794988
626.7,3.79592
626.8,3.79685
626.9,4.259089
627,4.260932
627.1,2.090879
627.2,2.09001
627.3,2.089141
627.4,1.433816
627.5,1.432916
627.6,2.186156
627.7,2.18533
627.8,2.184505
627.9,2.703477
628,2.702979
628.1,3.012952
628.2,3.012764
628.3,3.012576
628.4,3.194114
628.5,3.194145
628.6,3.299184
628.7,3.299355
628.8,3.299526
628.9,3.359323
629,3.359577
629.1,4.207941
629.2,4.209717
629.3,4.21149
629.4,4.510266
629.5,4.512712
629.6,4.293567
629.7,4.295498
629.8,4.297427
629.9,4.143477
630,4.14507
630.1,8.157122
630.2,8.173857
630.3,8.190577
630.4,9.551234
630.5,9.575947
630.6,8.397628
630.7,8.415077
630.8,8.432511
630.9,7.630232
631,7.643425
631.1,10.501066
631.2,10.531118
631.3,10.561146
631.4,11.448002
631.5,11.483143
631.6,10.413306
631.7,10.440527
631.8,10.467725
631.9,9.75303
632,9.775602
632.1,11.049924
632.2,11.080375
632.3,11.110799
632.4,11.47184
632.5,11.504461
632.6,10.924277
632.7,10.952752
632.8,10.981203
632.9,10.60438
633,10.630249
633.1,12.133972
633.2,12.169879
633.3,12.206546
633.4,12.714801
633.5,12.754936
633.6,12.258639
633.7,12.294787
633.8,12.330911
633.9,12.007446
634,12.040958
634.1,10.993623
634.2,11.020118
634.3,11.046594
634.4,10.643161
634.5,10.667062
634.6,10.830528
634.7,10.855202
634.8,10.879858
634.9,11.014357
635,11.039615
635.1,8.525288
635.2,8.537719
635.3,8.550139
635.4,7.688723
635.5,7.6977
635.6,8.43133
635.7,8.443095
635.8,8.45485
635.9,8.985588
636,8.99951
636.1,4.127241
636.2,4.127324
636.3,4.127406
636.4,2.435875
636.5,2.434715
636.6,3.858334
636.7,3.858108
636.8,3.857882
636.9,4.879233
637,4.880467
637.1,2.077502
637.2,2.076341
637.3,2.075181
637.4,1.220485
637.5,1.21959
637.6,2.289969
637.7,2.288825
637.8,2.287683
637.9,3.055041
638,3.054155
638.1,2.675449
638.2,2.674379
638.3,2.673309
638.4,2.654763
638.5,2.653689
638.6,3.052808
638.7,3.051934
638.8,3.051061
638.9,3.317705
639,3.317024
639.1,2.616501
639.2,2.615421
639.3,2.614343
639.4,2.394095
639.5,2.392987
639.6,2.664222
639.7,2.663168
639.8,2.662115
639.9,2.847823
640,2.846856
640.1,3.824151
640.2,3.823991
640.3,3.823831
640.4,4.20789
640.5,4.208216
640.6,4.028858
640.7,4.028944
640.8,4.02903
640.9,3.893481
641,3.893401
641.1,9.021199
641.2,9.035813
641.3,9.050414
641.4,10.905305
641.5,10.929266
641.6,9.567946
641.7,9.58462
641.8,9.601281
641.9,8.642597
642,8.654908
642.1,14.17157
642.2,14.216053
642.3,14.260506
642.4,16.156837
642.5,16.216082
642.6,14.479093
642.7,14.523894
642.8,14.568664
642.9,13.366695
643,13.402648
643.1,10.05122
643.2,10.068056
643.3,10.084878
643.4,8.650039
643.5,8.660737
643.6,9.00772
643.7,9.019632
643.8,9.031532
643.9,9.323333
644,9.336322
644.1,4.33021
644.2,4.330094
644.3,4.329978
644.4,2.469134
644.5,2.467842
644.6,3.734486
644.7,3.733788
644.8,3.733092
644.9,4.670932
645,4.671266
645.1,6.156212
645.2,6.159214
645.3,6.162213
645.4,6.901736
645.5,6.906518
645.6,6.972464
645.7,6.977399
645.8,6.982329
645.9,7.009987
646,7.014968
646.1,7.035589
646.2,7.040602
646.3,7.04561
646.4,7.062532
646.5,7.067562
646.6,7.08213
646.7,7.087175
646.8,7.092215
646.9,7.105302
647,7.110354
647.1,7.12249
647.2,7.127551
647.3,7.132607
647.4,7.14416
647.5,7.149223
647.6,7.160409
647.7,7.165479
647.8,7.170543
647.9,7.181521
648,7.186591
648.1,5.463993
648.2,5.465276
648.3,5.466558
648.4,4.793466
648.5,4.793723
648.6,5.181401
648.7,5.182215
648.8,5.183027
648.9,5.474244
649,5.475526
649.1,3.078244
649.2,3.077025
649.3,3.075807
649.4,2.185356
649.5,2.184046
649.6,2.817425
649.7,2.816134
649.8,2.814845
649.9,3.287186
650,3.28608
650.1,-2.685279
650.2,-2.677506
650.3,-2.670345
650.4,-2.53487
650.5,-2.529084
650.6,-0.599503
650.7,-0.59826
650.8,-0.597019
650.9,-0.132328
651,-0.13184
651.1,-5.117456
651.2,-5.099695
651.3,-5.081673
651.4,-6.035268
651.5,-6.014915
651.6,-5.760916
651.7,-5.741814
651.8,-5.722723
651.9,-5.678013
652,-5.659076
652.1,-7.106575
652.2,-7.078332
652.3,-7.049936
652.4,-7.32056
652.5,-7.291327
652.6,-7.221754
652.7,-7.192818
652.8,-7.163897
652.9,-7.152396
653,-7.123388
653.1,-6.662946
653.2,-6.636775
653.3,-6.610617
653.4,-6.447466
653.5,-6.422157
653.6,-6.484014
653.7,-6.458226
653.8,-6.432401
653.9,-6.466999
654,-6.440854
654.1,-10.447323
654.2,-10.38133
654.3,-10.314683
654.4,-11.019418
654.5,-10.949559
654.6,-10.695622
654.7,-10.627963
654.8,-10.560359
654.9,-10.480744
655,-10.416185
655.1,-14.925653
655.2,-14.793247
655.3,-14.659602
655.4,-15.389867
655.5,-15.251448
655.6,-14.90131
655.7,-14.766607
655.8,-14.630245
655.9,-14.478556
656,-14.342087
656.1,-14.236815
656.2,-14.100001
656.3,-13.963291
656.4,-13.861181
656.5,-13.724038
656.6,-13.619982
656.7,-13.482421
656.8,-13.344959
656.9,-13.238465
657,-13.100597
657.1,-8.558387
657.2,-8.493775
657.3,-8.429198
657.4,-6.810095
657.5,-6.763547
657.6,-7.297459
657.7,-7.245099
657.8,-7.191958
657.9,-7.426821
658,-7.370907
658.1,-5.849894
658.2,-5.812367
658.3,-5.774863
658.4,-5.264265
658.5,-5.231364
658.6,-5.426484
658.7,-5.391596
658.8,-5.356452
658.9,-5.436775
659,-5.400687
659.1,-8.728004
659.2,-8.636954
659.3,-8.544879
659.4,-9.089587
659.5,-8.993206
659.6,-8.742513
659.7,-8.649271
659.8,-8.556078
659.9,-8.442692
660,-8.350006
660.1,-12.789759
660.2,-12.563811
660.3,-12.335589
660.4,-12.923924
660.5,-12.686774
660.6,-12.21538
660.7,-11.986889
660.8,-11.758463
660.9,-11.493527
661,-11.266691
661.1,-11.704715
661.2,-11.448019
661.3,-11.190889
661.4,-11.058583
661.5,-10.799451
661.6,-10.516411
661.7,-10.258244
661.8,-10.000076
661.9,-9.740232
662,-9.482181
662.1,-9.225808
662.2,-8.967699
662.3,-8.709603
662.4,-8.45271
662.5,-8.194559
662.6,-7.93695
662.7,-7.678771
662.8,-7.420584
662.9,-7.162345
663,-6.904133
663.1,-2.886357
663.2,-2.83061
663.3,-2.774871
663.4,-1.412279
663.5,-1.390377
663.6,-1.853438
663.7,-1.821582
663.8,-1.788325
663.9,-1.982149
664,-1.94379
664.1,-0.662369
664.2,-0.65381
664.3,-0.645251
664.4,-0.214885
664.5,-0.211294
664.6,-0.390422
664.7,-0.385
664.8,-0.379375
664.9,-0.460745
665,-0.454179
665.1,1.867402
665.2,1.877749
665.3,1.888096
665.4,2.773722
665.5,2.802094
665.6,2.338076
665.7,2.35544
665.8,2.372803
665.9,2.034751
666,2.045923
666.1,4.246584
666.2,4.314645
666.3,4.3827
666.4,5.19743
666.5,5.293094
666.6,4.553022
666.7,4.618826
666.8,4.684624
666.9,4.157831
667,4.2065
667.1,14.004947
667.2,14.613688
667.3,15.222441
667.4,20.154418
667.5,21.126293
667.6,18.188499
667.7,18.849122
667.8,19.509717
667.9,17.180366
668,17.660873
668.1,12.838506
668.2,13.074294
668.3,13.310032
668.4,11.16748
668.5,11.325369
668.6,11.837259
668.7,12.005502
668.8,12.173683
668.9,12.681426
669,12.859321
669.1,16.253373
669.2,16.535371
669.3,16.817267
669.4,18.353182
669.5,18.67896
669.6,18.211264
669.7,18.509275
669.8,18.807167
669.9,18.535258
670,18.814898
670.1,14.078795
670.2,14.225767
670.3,14.372665
670.4,12.684379
670.5,12.794319
670.6,14.178211
670.7,14.312755
670.8,14.447239
670.9,15.519621
671,15.673019
671.1,3.718919
671.2,3.707685
671.3,3.702294
671.4,1.42517
671.5,1.42454
671.6,4.573665
671.7,4.581576
671.8,4.589483
671.9,6.747778
672,6.769822
672.1,8.089122
672.2,8.122786
672.3,8.156432
672.4,8.976755
672.5,9.018388
672.6,9.537816
672.7,9.584575
672.8,9.631302
672.9,9.9746
673,10.024597
673.1,10.259684
673.2,10.311733
673.3,10.363745
673.4,10.535531
673.5,10.588838
673.6,10.721609
673.7,10.775751
673.8,10.829853
673.9,10.940008
674,10.994666
674.1,11.090911
674.2,11.145975
674.3,11.201006
674.4,11.28944
674.5,11.344761
674.6,11.42841
674.7,11.483962
674.8,11.539471
674.9,11.620507
675,11.676211
675.1,-4.865686
675.2,-4.829532
675.3,-4.800653
675.4,-3.381913
675.5,-3.368647
675.6,1.394888
675.7,1.394115
675.8,1.393343
675.9,2.719048
676,2.71927
676.1,2.697433
676.2,2.697622
676.3,2.697811
676.4,2.854511
676.5,2.854944
676.6,3.286301
676.7,3.28755
676.8,3.288798
676.9,3.559418
677,3.56128
677.1,-5.806448
677.2,-5.765856
677.3,-5.728022
677.4,-5.789568
677.5,-5.756899
677.6,-3.585085
677.7,-3.569789
677.8,-3.554503
677.9,-3.042028
678,-3.029917
678.1,-9.009558
678.2,-8.925412
678.3,-8.839792
678.4,-9.885616
678.5,-9.793156
678.6,-9.400907
678.7,-9.3137
678.8,-9.226636
678.9,-9.098569
679,-9.012416
679.1,-10.756685
679.2,-10.631226
679.3,-10.505126
679.4,-10.729548
679.5,-10.600876
679.6,-10.400138
679.7,-10.27324
679.8,-10.146408
679.9,-10.023142
680,-9.896357
680.1,-11.910034
680.2,-11.719078
680.3,-11.527103
680.4,-11.730518
680.5,-11.534645
680.6,-11.242888
680.7,-11.050331
680.8,-10.857825
680.9,-10.660704
681,-10.468516
681.1,-9.401552
681.2,-9.23937
681.3,-9.077252
681.4,-8.629755
681.5,-8.476417
681.6,-8.44185
681.7,-8.285052
681.8,-8.127451
681.9,-8.032147
682,-7.873073
682.1,-2.839064
682.2,-2.811976
682.3,-2.784895
682.4,-1.02449
682.5,-1.016965
682.6,-1.650439
682.7,-1.63744
682.8,-1.623725
682.9,-1.921615
683,-1.904922
683.1,-2.924447
683.2,-2.890161
683.3,-2.855335
683.4,-3.052727
683.5,-3.015877
683.6,-2.976982
683.7,-2.940191
683.8,-2.903408
683.9,-2.871753
684,-2.834874
684.1,0.877336
684.2,0.876932
684.3,0.876528
684.4,2.166942
684.5,2.172218
684.6,1.857192
684.7,1.860246
684.8,1.863298
684.9,1.614001
685,1.615686
685.1,9.702776
685.2,9.900466
685.3,10.098128
685.4,13.294742
685.5,13.628685
685.6,11.240728
685.7,11.453619
685.8,11.666471
685.9,9.900523
686,10.045909
686.1,9.829744
686.2,9.964333
686.3,10.098893
686.4,9.783648
686.5,9.906179
686.6,9.324408
686.7,9.429116
686.8,9.533784
686.9,9.187699
687,9.282001
687.1,6.275112
687.2,6.313311
687.3,6.351494
687.4,5.258856
687.5,5.282857
687.6,6.031902
687.7,6.064557
687.8,6.097199
687.9,6.653772
688,6.693265
688.1,9.559137
688.2,9.646036
688.3,9.732903
688.4,10.915949
688.5,11.025108
688.6,10.529075
688.7,10.62568
688.8,10.72224
688.9,10.383822
689,10.47206
689.1,7.01499
