Temperature [degC],Current [A],SoC,C1 [F]
50,650,0.05,71175.62879255455
50,650,0.1,74220.89478955143
50,650,0.15000000000000002,77132.7869129427
50,650,0.2,79847.74962919249
50,650,0.25,82298.88985036772
50,650,0.30000000000000004,84419.18567666534
50,650,0.35000000000000003,86145.38129420183
50,650,0.4,87422.23971259415
50,650,0.45,88206.68652955662
50,650,0.5,88471.30658914527
50,650,0.55,88206.68652955661
50,650,0.6000000000000001,87422.23971259415
50,650,0.65,86145.38129420183
50,650,0.7000000000000001,84419.18567666534
50,650,0.75,82298.88985036772
50,650,0.8,79847.74962919249
50,650,0.8500000000000001,77132.7869129427
50,650,0.9,74220.89478955143
50,650,0.9500000000000001,71175.62879255452
50,650,1.0,68054.85122241944
50,700,0.0,67733.83777325708
50,700,0.05,70839.89469447645
50,700,0.1,73870.79622922334
50,700,0.15000000000000002,76768.95301240995
50,700,0.2,79471.1093007529
50,700,0.25,81910.68753975276
50,700,0.30000000000000004,84020.98197064333
50,700,0.35000000000000003,85739.03515602164
50,700,0.4,87009.87065734607
50,700,0.45,87790.61725347379
50,700,0.5,88053.9891052342
50,700,0.55,87790.61725347377
50,700,0.6000000000000001,87009.87065734607
50,700,0.65,85739.03515602164
50,700,0.7000000000000001,84020.98197064333
50,700,0.75,81910.68753975276
50,700,0.8,79471.1093007529
50,700,0.8500000000000001,76768.95301240995
50,700,0.9,73870.79622922334
50,700,0.9500000000000001,70839.89469447642
50,700,1.0,67733.83777325708
